Name,Category,EarliestLicDate,Expires,FullAddress,Neighbourhood,LAT,LONG,gislink,IssuedYear,ExpiredYear
BODY DYNAMICS TRAINING,Personal Services,20161212,20221231,"707 JOHNSON ST
VICTORIA BC  V8W 1M8",Downtown,48.4268763,-123.364185,1021002,2016,2022
BOMBSHELL DESIGN,Personal Services,20200826,20221231,"104-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2020,2022
BROTHERS BARBER SHOP,Personal Services,20150302,20221231,"770 FORT ST
VICTORIA BC  V8W 1H2",Downtown,48.42466043,-123.3632398,1023009,2015,2022
BRUN TANNING INC,Personal Services,20120201,20211231,"1014 GOVERNMENT ST
VICTORIA BC  V8W 1X7",Downtown,48.42461627,-123.3682174,1069003,2012,2021
CAKE HAIR STUDIO,Personal Services,20180111,20211231,"18-655 FORT ST
VICTORIA BC  V8W 1G6",Downtown,48.42450928,-123.3662368,1036001,2018,2021
CALI NAILS,Personal Services,20140404,20221231,"103-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",Downtown,48.42517402,-123.366526,1039012,2014,2022
CARM'S HAIR CREATIONS,Personal Services,20180816,20221231,"101-1619 STORE ST
VICTORIA BC  V8W 3K3",Downtown,48.42899038,-123.3692855,1060021,2018,2022
CDW CANADA,Personal Services,20220223,20221231,"301-1321 BLANSHARD ST
VICTORIA BC  V8W 0B6",Downtown,48.42640129,-123.3613895,1007021,2022,2022
CENTRAL BARBERS & STYLISTS,Personal Services,20200210,20221231,"664 FORT ST
VICTORIA BC  V8W 3V2",Downtown,48.42517402,-123.366526,1039012,2020,2022
CENTRE FOR COUNSELLING & THERAPY,Personal Services,20121205,20221231,"221-560 JOHNSON ST
VICTORIA BC  V8W 3C6",Downtown,48.42805834,-123.3688178,1061002,2012,2022
CLEAR SKIN VICTORIA LASER & WELLNESS GROUP LTD,Personal Services,20130212,20221231,"758 HUMBOLDT ST
VICTORIA BC  V8W 4A1",Downtown,48.42125261,-123.3641321,026-607-913,2013,2022
"COCKING, DWANE",Personal Services,20210517,20221231,"201-620 VIEW ST
VICTORIA BC  V8W 1J6",Downtown,48.4257746,-123.3667442,1041010,2021,2022
CONNECT HEARING,Personal Services,20121121,20221231,"309-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2012,2022
COPPER & ASH COLLECTIVE,Personal Services,20160310,20221231,"538 PANDORA AVE
VICTORIA BC  V8W 1N6",Downtown,48.42877376,-123.3680578,1060011,2016,2022
CRESCENDO FOR HAIR,Personal Services,20120110,20201231,"G-5-1001 DOUGLAS ST
VICTORIA BC  V8W 2C5",Downtown,48.42398476,-123.3647972,1024035,2012,2020
CROWN NAIL SALON & SPA,Personal Services,20141104,20221231,"783 FORT ST
VICTORIA BC  V8W 1G9",Downtown,48.42411826,-123.363067,1024011,2014,2022
CULTURED SWINE BARBERSHOP,Personal Services,20201007,20221231,"569 JOHNSON ST
VICTORIA BC  V8W 1M2",Downtown,48.42733544,-123.3682457,1062031,2020,2022
CYCLE BEAT CLUB INC,Personal Services,20160315,20221231,"719 JOHNSON ST
VICTORIA BC  V8W 1M8",Downtown,48.42682324,-123.3636982,1021004,2016,2022
"DECO DE MODE
THE BEAUTY CLINIC",Personal Services,20120118,20221231,"1014 BROAD ST
VICTORIA BC  V8W 1Z9",Downtown,48.42444011,-123.366825,1037004,2012,2022
"DENNILL, MAIA",Personal Services,20150512,20221231,"231-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2015,2022
DESIGNHOUSE SALON INC,Personal Services,20120112,20221231,"4-1701 DOUGLAS ST
VICTORIA BC  V8W 0C1",Downtown,48.42984161,-123.3637582,V00171004,2012,2022
"DESJARDINS, HALEY",Personal Services,20220318,20221231,"726 YATES ST
VICTORIA BC  V8W 0C8",Downtown,48.42644509,-123.3633571,029-517-753,2022,2022
DONROSS,Personal Services,20170222,20221231,"17-655 FORT ST
VICTORIA BC  V8W 1G6",Downtown,48.42450928,-123.3662368,1036001,2017,2022
ECO CHIC AN AVEDA SALON,Personal Services,20120110,20221231,"220-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",Downtown,48.42517402,-123.366526,1039012,2012,2022
EL PATRON BARBERSHOP,Personal Services,20170103,20221231,"1314 BROAD ST
VICTORIA BC  V8W 2A9",Downtown,48.42711047,-123.3664022,1042003,2017,2022
ELEMENTAL BODY ADORNMENT,Personal Services,20150730,20221231,"634 YATES ST
VICTORIA BC  V8W 1L3",Downtown,48.42663049,-123.3658516,1043012,2015,2022
EMERALD JEAN HAIR,Personal Services,20211008,20221231,"1/2-1624 GOVERNMENT ST
VICTORIA BC  V8W 1Z3",Downtown,48.42911352,-123.3673675,1060007,2021,2022
EMPIRE TATTOO,Personal Services,20121128,20221231,"1672 DOUGLAS ST
VICTORIA BC  V8W 2G6",Downtown,48.4291501,-123.3648798,1046010,2012,2022
F45 DOWNTOWN VICTORIA,Personal Services,20220421,20221231,"CRU1-595 PANDORA AVE
VICTORIA   V8W 1N5",Downtown,48.42819153,-123.3679094,030-102-430,2022,2022
FAIRMONT EMPRESS - WILLOW STREAM SPA,Personal Services,20160217,20221231,"721 GOVERNMENT ST
VICTORIA BC  V8W 1W5",Downtown,48.4215359,-123.3674423,1031001,2016,2022
FAYE'S SPA,Personal Services,20170208,20221231,"104-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",Downtown,48.42517402,-123.366526,1039012,2017,2022
"FIGUEROA, JOANNE I",Personal Services,20211125,20221231,"805 JOHNSON ST
VICTORIA BC  V8W 1N4",Downtown,48.42640129,-123.3613895,1007021,2021,2022
FISH HAIR SALON,Personal Services,20121121,20221231,"1227 BROAD ST
VICTORIA BC  V8W 2A4",Downtown,48.42613841,-123.3659123,1040001,2012,2022
FLOAT HOUSE,Personal Services,20140425,20221231,"662 HERALD ST
VICTORIA BC  V8W 1S7",Downtown,48.43049474,-123.365325,1048008,2014,2022
FOXY BOX INC,Personal Services,20120523,20221231,"907 GORDON ST
VICTORIA BC  V8W 3P9",Downtown,48.42375288,-123.3667515,1035001,2012,2022
FREE SPIRIT BOTANICALS,Personal Services,20170328,20221231,"549 JOHNSON ST
VICTORIA BC  V8W 1M2",Downtown,48.42738037,-123.3686847,1062034,2017,2022
FREYA COSMETIC TATTOO,Personal Services,20220203,20221231,"209-606 COURTNEY ST
VICTORIA BC  V8W 1B6",Downtown,48.42363256,-123.3677318,1034006,2022,2022
FRINGE STUDIO,Personal Services,20201231,20221231,"217-620 VIEW ST
VICTORIA BC  V8W 1J6",Downtown,48.4257746,-123.3667442,1041010,2020,2022
FTWS BARBERSHOP,Personal Services,20220323,20221231,"2-532 FISGARD ST
VICTORIA BC  V8W 1R4",Downtown,48.4297705,-123.3683866,024-630-292,2022,2022
GLASSBOX,Personal Services,20200528,20221231,"A-709 FORT ST
VICTORIA BC  V8W 1G9",Downtown,48.42431165,-123.3648401,1024034,2020,2022
GOLD HAIR LOUNGE,Personal Services,20150225,20221231,"1004 BROAD ST
VICTORIA BC  V8W 1Z9",Downtown,48.42444011,-123.366825,1037004,2015,2022
"GOODLIFE FITNESS CLUBS
FUENDING, NICK",Personal Services,20121220,20221231,"470-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",Downtown,48.42517402,-123.366526,1039012,2012,2022
GOVERNMENT STREET TATTOO,Personal Services,20120116,20221231,"1710 GOVERNMENT ST
VICTORIA BC  V8W 1Z5",Downtown,48.42962362,-123.3673909,1059009,2012,2022
GRAVECRAFT,Personal Services,20220805,20221231,"209-606 COURTNEY ST
VICTORIA BC  V8W 1B6",Downtown,48.42363256,-123.3677318,1034006,2022,2022
GRAY GARDEN'S BEAUTY PARLOUR,Personal Services,20170905,20221231,"230-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2017,2022
"GRITTEN, EMMA K",Personal Services,20220323,20221231,"726 YATES ST
VICTORIA BC  V8W 0C8",Downtown,48.42644509,-123.3633571,029-517-753,2022,2022
HAIR BY JESS MUNRO,Personal Services,20200401,20221231,"4-1701 DOUGLAS ST
VICTORIA BC  V8W 0C1",Downtown,48.42984161,-123.3637582,V00171004,2020,2022
HANIYE LASH AND BROW ARTISTRY ACADEMY,Personal Services,20180717,20221231,"206-1208 WHARF ST
VICTORIA BC  V8W 3B9",Downtown,48.42622518,-123.3703983,1073022,2018,2022
HEARTWOOD & CO,Personal Services,20130513,20221231,"1402 BROAD ST
VICTORIA BC  V8W 2B1",Downtown,48.42754198,-123.3662356,1045006,2013,2022
HOUSE OF POLE,Personal Services,20220203,20221231,"1736 DOUGLAS ST
VICTORIA BC  V8W 2G7",Downtown,48.42998882,-123.3649335,1047007,2022,2022
HUNT & GATHER HAIR COMPANY,Personal Services,20160830,20221231,"913 GORDON ST
VICTORIA BC  V8W 3P9",Downtown,48.42375288,-123.3667515,1035001,2016,2022
INTEGRITY ARTS,Personal Services,20160617,20221231,"1225 BLANSHARD ST
VICTORIA BC  V8W 3J4",Downtown,48.42548652,-123.3617384,1006001,2016,2022
JAANA ASHLEY ORGANIC SKIN CARE AND ANTI AGING,Personal Services,20210423,20221231,"2-532 FISGARD ST
VICTORIA BC  V8W 1R4",Downtown,48.4297705,-123.3683866,024-630-292,2021,2022
JANET BECK RMT,Personal Services,20120110,20221231,"202-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2012,2022
JIMMY'S BARBER SHOP,Personal Services,20120106,20221231,"728 FORT ST
VICTORIA BC  V8W 1H2",Downtown,48.42477388,-123.364279,1023014,2012,2022
JIN HAIR SALON & SPA,Personal Services,20150514,20221231,"165-736 VIEW ST
VICTORIA BC  V8W 1J8",Downtown,48.4255562,-123.3638545,V00221024,2015,2022
KHARMA DESIGN STUDIO LTD,Personal Services,20220713,20221231,"1205 GOVERNMENT ST
VICTORIA BC  V8W 1Y5",Downtown,48.42582653,-123.3672317,1041007,2022,2022
LA CHARMEUSE DAY SPA,Personal Services,20120118,20191231,"110-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2012,2019
LAGREE WEST,Personal Services,20201102,20221231,"101-546 YATES ST
VICTORIA BC  V8W 1K8",Downtown,48.42706111,-123.3686844,1062020,2020,2022
LAVISH SALON,Personal Services,20130118,20221231,"202-536 HERALD ST
VICTORIA BC  V8W 1S6",Downtown,48.4306224,-123.3679264,1058036,2013,2022
L'EAU & TERRE BEAUTY BAR,Personal Services,20201116,20201231,"202-536 HERALD ST
VICTORIA BC  V8W 1S6",Downtown,48.4306224,-123.3679264,1058036,2020,2020
LEE SOO HAIR INC,Personal Services,20180824,20221231,"690 BROUGHTON ST
VICTORIA BC  V8W 1C9",Downtown,48.42417887,-123.3659005,1036003,2018,2022
LIFELABS BC LP,Personal Services,20121211,20221231,"416-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2012,2022
LIMITLESS TRAINING LTD,Personal Services,20160419,20221231,"582 JOHNSON ST
VICTORIA BC  V8W 1M3",Downtown,48.4277892,-123.3677003,1061008,2016,2022
LINDA JENNINGS REG. CLINICAL COUNSELLOR,Personal Services,20120113,20201231,"202-648 HERALD ST
VICTORIA BC  V8W 1S7",Downtown,48.43049108,-123.3655721,025-664-921,2012,2020
LISE LOVES HAIR,Personal Services,20220502,20221231,"321-620 VIEW ST
VICTORIA BC  V8W 1J6",Downtown,48.4257746,-123.3667442,1041010,2022,2022
LISSON COUNSELLING & CONSULTING,Personal Services,20121212,20221231,"208-560 JOHNSON ST
VICTORIA BC  V8W 3C6",Downtown,48.42805834,-123.3688178,1061002,2012,2022
LOLO ATHLETICA,Personal Services,20200811,20211231,"1807 STORE ST
VICTORIA BC  V8T 4R2",Downtown,48.43043998,-123.3690328,1058010,2020,2021
LUCKY FORTUNE TATTOO,Personal Services,20160229,20221231,"536 PANDORA AVE
VICTORIA BC  V8W 1N6",Downtown,48.42877376,-123.3680578,1060011,2016,2022
LUMISENZ BODY SCULPTING & HEALTH REJUVENATION CLINICS CORP,Personal Services,20161207,20221231,"130-780 FISGARD ST
VICTORIA BC  V8W 0E1",Downtown,48.42969392,-123.3628867,V00171005,2016,2022
LUNA SALON,Personal Services,20120530,20221231,"728 DOUGLAS ST
VICTORIA BC  V8W 3M6",Downtown,48.4215359,-123.3674423,1031001,2012,2022
LUXE INK LOFT,Personal Services,20220705,20221231,"209-606 COURTNEY ST
VICTORIA BC  V8W 1B6",Downtown,48.42363256,-123.3677318,1034006,2022,2022
MA YOGA AND WELLNESS,Personal Services,20191104,20221231,"539 HERALD ST
VICTORIA BC  V8W 1S5",Downtown,48.43001688,-123.3683969,1059015,2019,2022
MAAFACE ARTISTRY,Personal Services,20181106,20221231,"124-645 FORT ST
VICTORIA BC  V8W 1G1",Downtown,48.42444011,-123.366825,1037004,2018,2022
MANSCAPE SPA,Personal Services,20120209,20221231,"748 DOUGLAS ST
VICTORIA BC  V8W 3M6",Downtown,48.4215359,-123.3674423,1031001,2012,2022
MEDUSA BEAUTY,Personal Services,20210914,20221231,"220-1150 DOUGLAS ST
VICTORIA BC  V8W 3M9",Downtown,48.42517402,-123.366526,1039012,2021,2022
METRO INTEGRATED HEALTH,Personal Services,20151216,20221231,"125-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2015,2022
MILK AND HONEY BROW BAR,Personal Services,20200904,20221231,"533 PANDORA AVE
VICTORIA BC  V8W 1N5",Downtown,48.42805834,-123.3688178,1061002,2020,2022
MIND'S EYE HYPNOTHERAPY INC,Personal Services,20120106,20221231,"318-620 VIEW ST
VICTORIA BC  V8W 1J6",Downtown,48.4257746,-123.3667442,1041010,2012,2022
MML ON JOHNSON,Personal Services,20191004,20221231,"107-561 JOHNSON ST
VICTORIA BC  V8W 1M2",Downtown,48.42738037,-123.3686847,1062034,2019,2022
"NIKOLAEV, NIKOLAY",Personal Services,20210210,20221231,"2009-1818 GOVERNMENT ST
VICTORIA BC  V8T 4N5",Downtown,48.43062968,-123.3674316,1058004,2021,2022
NOMI SALON,Personal Services,20121101,20221231,"1006 BLANSHARD ST
VICTORIA BC  V8W 2H5",Downtown,48.42374285,-123.3629733,1024014,2012,2022
NUDE WAX BAR,Personal Services,20190124,20211231,"9-655 FORT ST
VICTORIA BC  V8W 1G6",Downtown,48.42450928,-123.3662368,1036001,2019,2021
"OMEASOO, AUSTIN DL",Personal Services,20220118,20221231,"805 JOHNSON ST
VICTORIA BC  V8W 1N4",Downtown,48.42640129,-123.3613895,1007021,2022,2022
OPHIDIA TATTOO,Personal Services,20220616,20221231,"1/2-614 FISGARD ST
VICTORIA BC  V8W 1R6",Downtown,48.42963732,-123.3664458,1047017,2022,2022
ORANE INTERNATIONAL COLLEGE,Personal Services,20130819,20221231,"140-1675 DOUGLAS ST
VICTORIA BC  V8W 2G5",Downtown,48.42912431,-123.3638722,1018075,2013,2022
ORGASMIC SOMATICS,Personal Services,20211222,20221231,"130-780 FISGARD ST
VICTORIA BC  V8W 0E1",Downtown,48.42969392,-123.3628867,V00171005,2021,2022
OXYGEN YOGA AND FITNESS VICTORIA,Personal Services,20220819,20221231,"725 JOHNSON ST
VICTORIA BC  V8W 1M9",Downtown,48.42679656,-123.3634537,1021005,2022,2022
PAINTED LOTUS STUDIOS,Personal Services,20120302,20221231,"910 GORDON ST
VICTORIA BC  V8W 1Z8",Downtown,48.42376787,-123.3676991,1034004,2012,2022
PAN'S HEALTH CENTRE LTD,Personal Services,20120110,20221231,"1620 GOVERNMENT ST
VICTORIA BC  V8W 1Z3",Downtown,48.42911352,-123.3673675,1060007,2012,2022
PARADIGM TATTOO COMPANY,Personal Services,20161102,20221231,"420-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2016,2022
PARLOR HAIR BOUTIQUE INC,Personal Services,20130806,20221231,"1822 GOVERNMENT ST
VICTORIA BC  V8T 4N5",Downtown,48.43062968,-123.3674316,1058004,2013,2022
PARLOUR NO 620,Personal Services,20120201,20221231,"506-620 VIEW ST
VICTORIA BC  V8W 1J6",Downtown,48.4257746,-123.3667442,1041010,2012,2022
PASSPORT HEALTH TRAVEL CLINIC,Personal Services,20190327,20221231,"303-1111 BLANSHARD ST
VICTORIA BC  V8W 2H7",Downtown,48.42453626,-123.3621039,1005023,2019,2022
PILATES CARIOCA WELLNESS AND TRAINING LTD,Personal Services,20210511,20221231,"324-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2021,2022
PRIESTESS BEAUTY,Personal Services,20200902,20221231,"1/2-16 FAN TAN ALLEY
VICTORIA BC  V8W 1W3",Downtown,48.42910305,-123.3680718,1060004,2020,2022
PROPER POKE PIERCING & TATTOO,Personal Services,20211124,20221231,"1810 GOVERNMENT ST
VICTORIA BC  V8T 4N5",Downtown,48.43062968,-123.3674316,1058004,2021,2022
QUANTUM YOGA CLUB,Personal Services,20201117,20211231,"8-1701 DOUGLAS ST
VICTORIA BC  V8W 0C1",Downtown,48.42984161,-123.3637582,V00171004,2020,2021
RACHAEL WEST BEAUTY,Personal Services,20200901,20221231,"104-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2020,2022
RANIA ABDELHAMED,Personal Services,20220329,20221231,"723 HUMBOLDT ST
VICTORIA BC  V8W 1B1",Downtown,48.42091064,-123.3651236,028-006-542,2022,2022
RED LANTERN TATTOO,Personal Services,20220201,20221231,"551 FISGARD ST
VICTORIA BC  V8W 1R5",Downtown,48.42910768,-123.3677616,1060005,2022,2022
"RICHARD, ALICE",Personal Services,20130118,20221231,"224-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2013,2022
ROSE SHARON NAIL,Personal Services,20191113,20221231,"1605 DOUGLAS ST
VICTORIA BC  V8W 2G5",Downtown,48.42879332,-123.3639821,1018017,2019,2022
ROSE WALL LASH ARTISTRY,Personal Services,20190712,20221231,"7-532 FISGARD ST
VICTORIA BC  V8W 1R4",Downtown,48.4297705,-123.3683866,024-630-349,2019,2022
RUNG'S THAI MASSAGE,Personal Services,20130624,20221231,"558 FISGARD ST
VICTORIA BC  V8W 1R4",Downtown,48.42958535,-123.3676371,1059010,2013,2022
RUSSIAN TAILOR,Personal Services,20120425,20221231,"1312 DOUGLAS ST
VICTORIA BC  V8W 2E8",Downtown,48.42674741,-123.3651385,025-415-697,2012,2022
SAM ESQUIRE BARBERSHOP,Personal Services,20180906,20221231,"777 BROUGHTON ST
VICTORIA BC  V8W 1E3",Downtown,48.42331871,-123.3633331,1025022,2018,2022
SAPPHIRE DAY SPA LTD,Personal Services,20120104,20221231,"714 VIEW ST
VICTORIA BC  V8W 1J8",Downtown,48.42560166,-123.364294,1022018,2012,2022
"SCHAUFELBUHL, ANITA",Personal Services,20121101,20221231,"805 JOHNSON ST
VICTORIA BC  V8W 1N4",Downtown,48.42640129,-123.3613895,1007021,2012,2022
SHAMPOO HAIR BAR DOWNTOWN,Personal Services,20190906,20221231,"541 JOHNSON ST
VICTORIA BC  V8W 1M2",Downtown,48.42752208,-123.3691241,1062003,2019,2022
SHELLEY DEWAR COUNSELLING & CONSULTING,Personal Services,20130228,20221231,"224-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2013,2022
SILK ROAD AROMATHERAPY & TEA CO,Personal Services,20120126,20221231,"1624 GOVERNMENT ST
VICTORIA BC  V8W 1Z3",Downtown,48.42911352,-123.3673675,1060007,2012,2022
SOJUNG HAIR DESIGN INC,Personal Services,20220427,20221231,"G-5-1001 DOUGLAS ST
VICTORIA BC  V8W 2C5",Downtown,48.42398476,-123.3647972,1024035,2022,2022
SOLACE SALON,Personal Services,20180220,20221231,"101A-850 BLANSHARD ST
VICTORIA BC  V8W 2H2",Downtown,48.4224964,-123.3634618,1026008,2018,2022
SPA MAGNOLIA,Personal Services,20121224,20221231,"623 COURTNEY ST
VICTORIA BC  V8W 1B8",Downtown,48.4232259,-123.3670517,024-204-200,2012,2022
SPAR BOXING STUDIO,Personal Services,20190529,20221231,"745 CORMORANT ST
VICTORIA BC  V8W 1R2",Downtown,48.42823041,-123.3634994,V00191005,2019,2022
SPINCO VICTORIA,Personal Services,20170112,20221231,"524 PANDORA AVE
VICTORIA   V8W 1N6",Downtown,48.42892827,-123.3687353,029-264-138,2017,2022
STAERK HAIR,Personal Services,20150604,20221231,"636 JOHNSON ST
VICTORIA BC  V8W 1M6",Downtown,48.42745513,-123.365461,1044011,2015,2022
STUDIO 4 ATHLETICS,Personal Services,20120127,20221231,"715 YATES ST
VICTORIA BC  V8W 1L6",Downtown,48.42592993,-123.3643227,1022002,2012,2022
SUKI'S,Personal Services,20191218,20221231,"103-561 JOHNSON ST
VICTORIA BC  V8W 1M2",Downtown,48.42738037,-123.3686847,1062034,2019,2022
SUNDAY AESTHETICS,Personal Services,20220520,20221231,"1014 GOVERNMENT ST
VICTORIA BC  V8W 1X7",Downtown,48.42461627,-123.3682174,1069003,2022,2022
SWEENEY TODD'S BARBERSHOP,Personal Services,20120104,20221231,"C-749 VIEW ST
VICTORIA BC  V8W 1J9",Downtown,48.42497461,-123.3631621,1023003,2012,2022
SXYKO BEAUTY,Personal Services,20201113,20221231,"226-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2020,2022
TANGO SALON,Personal Services,20140429,20221231,"101-1619 STORE ST
VICTORIA BC  V8W 3K3",Downtown,48.42899038,-123.3692855,1060021,2014,2022
TANYA ANDERSON,Personal Services,20210210,20221231,"214-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2021,2022
TATSU TATTOO,Personal Services,20210517,20221231,"208-645 FORT ST
VICTORIA BC  V8W 1G2",Downtown,48.42444011,-123.366825,1037004,2021,2022
TECH NOIR TATTOO,Personal Services,20190911,20221231,"1024 BLANSHARD ST
VICTORIA BC  V8W 2H5",Downtown,48.42409808,-123.3628832,1024012,2019,2022
TERRY'S BARBER SHOP,Personal Services,20140425,20221231,"135-736 VIEW ST
VICTORIA BC  V8W 1J8",Downtown,48.4255562,-123.3638545,V00221024,2014,2022
THAI MASSAGE BY PAT,Personal Services,20190812,20221231,"2 FLR-612 FISGARD ST
VICTORIA BC  V8W 1R6",Downtown,48.4296361,-123.3665282,1047018,2019,2022
THE DEN HAIRSTYLISTS,Personal Services,20120120,20221231,"A-709 FORT ST
VICTORIA BC  V8W 1G9",Downtown,48.42431165,-123.3648401,1024034,2012,2022
THE ENCHANTED SWAMP,Personal Services,20210929,20221231,"108-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2021,2022
THE FEMME COLLECTIVE,Personal Services,20191029,20221231,"8-911 GORDON ST
VICTORIA BC  V8W 3P9",Downtown,48.42375288,-123.3667515,1035001,2019,2022
THE GINGER HAIRSTYLING GROUP LTD,Personal Services,20120113,20221231,"101-733 JOHNSON ST
VICTORIA BC  V8W 3C7",Downtown,48.42676976,-123.3632098,1021006,2012,2022
THE NATURAL HAIR SALON,Personal Services,20180926,20221231,"618 VIEW ST
VICTORIA BC  V8W 1J4",Downtown,48.42582653,-123.3672317,1041007,2018,2022
THE OLD HAT,Personal Services,20150916,20221231,"CRU3-595 PANDORA AVE
VICTORIA   V8W 1N5",Downtown,48.42819153,-123.3679094,030-102-456,2015,2022
THE RED MIRROR SALON,Personal Services,20120109,20221231,"1712 DOUGLAS ST
VICTORIA BC  V8W 2G7",Downtown,48.42975589,-123.3649242,1047008,2012,2022
THE THAI SPA,Personal Services,20130115,20221231,"7-532 FISGARD ST
VICTORIA BC  V8W 1R4",Downtown,48.4297705,-123.3683866,024-630-349,2013,2022
THE UNION TATTOO STUDIOS,Personal Services,20120104,20221231,"101-764 YATES ST
VICTORIA BC  V8W 1L4",Downtown,48.42639435,-123.3628038,1021013,2012,2022
THREE'S COMPANY HAIR SALON,Personal Services,20170314,20221231,"101-506 FORT ST
VICTORIA BC  V8W 1E6",Downtown,48.42527095,-123.3692762,1067016,2017,2022
TRIPLE SPIRAL METAPHYSICAL,Personal Services,20120111,20221231,"106-3 FAN TAN ALLEY
VICTORIA BC  V8W 3G9",Downtown,48.42877744,-123.3678107,1060018,2012,2022
UNIVERSAL TATTOOING LTD,Personal Services,20121119,20221231,"1215 WHARF ST
VICTORIA BC  V8W 1T9",Downtown,48.42659537,-123.3697959,1064001,2012,2022
UPGRADE LABS,Personal Services,20210503,20221231,"516 FISGARD ST
VICTORIA BC  V8W 1S5",Downtown,48.42976584,-123.3688815,1059002,2021,2022
VAN ISLE HOME CARE,Personal Services,20200728,20221231,"203-606 COURTNEY ST
VICTORIA BC  V8W 1B6",Downtown,48.42363256,-123.3677318,1034006,2020,2022
